Date,Time,price_east,price_west,load_west,load_eeast
10-04-2015,5,12.42,12.42,1589.9,1009.5
10-04-2015,6,12.61,12.61,1627.1,1026.1
10-04-2015,7,12.73,12.73,1740.4,1084.1
10-04-2015,8,12.74,12.74,1860.1,1161.4
10-04-2015,9,21.85,21.85,1966.4,1298.5
10-04-2015,10,26.2,26.2,2064.8,1411.6
10-04-2015,11,30.53,30.53,2136,1469.2
10-04-2015,12,31.62,31.62,2176.8,1487.4
10-04-2015,13,29.24,29.24,2145.3,1484.5
10-04-2015,14,27.09,27.09,2083.4,1465.8
10-04-2015,15,26.06,26.06,2038.9,1447
10-04-2015,16,26.01,26.01,2024.4,1424.5
10-04-2015,17,25.44,25.44,2079.4,1445.8
10-04-2015,18,31.8,31.8,2312.8,1579
10-04-2015,19,40.48,40.48,2357.1,1652.9
10-04-2015,20,46.99,46.99,2374.1,1666.8
10-04-2015,21,44.9,44.9,2249.8,1543.4
10-04-2015,22,40.95,40.95,2102.7,1434.2
10-04-2015,23,37.39,37.39,1933.9,1298
10-04-2015,24,13.01,13.01,1782,1169.2
10-05-2015,1,13.21,13.21,1671.8,1083.5
10-05-2015,2,12.89,12.89,1621.7,1024.4
10-05-2015,3,12.72,12.72,1613.2,1002.9
10-05-2015,4,12.84,12.84,1628.2,1006.4
10-05-2015,5,13.22,13.22,1671,1033.5
10-05-2015,6,14.15,14.15,1854.6,1140.4
10-05-2015,7,42.17,42.17,2292.8,1406
10-05-2015,8,52,52,2719.3,1638.4
10-05-2015,9,55.07,55.07,2812,1722.1
10-05-2015,10,53.01,53.01,2811.8,1752.1
10-05-2015,11,51.56,51.56,2861.6,1764.8
10-05-2015,12,49.08,49.08,2841.4,1756.5
10-05-2015,13,42.17,42.17,2774.8,1744.4
10-05-2015,14,40.4,40.4,2773.7,1728.1
10-05-2015,15,38.84,38.84,2709.1,1699.8
10-05-2015,16,40.97,40.97,2597.5,1662.9
10-05-2015,17,35.04,35.04,2572.8,1673.9
10-05-2015,18,44.61,44.61,2736.9,1807.1
10-05-2015,19,33.01,33.01,2818.3,1848.7
10-05-2015,20,31.84,31.84,2790.9,1810.4
10-05-2015,21,16.03,16.03,2680.6,1668.5
10-05-2015,22,14.78,14.78,2454.6,1530.6
10-05-2015,23,13.67,13.67,2274.1,1376.4
10-05-2015,24,12.22,12.22,2011.6,1219.8
10-06-2015,1,12.32,12.32,1872.5,1118.8
10-06-2015,2,11.51,11.51,1819.6,1067.8
10-06-2015,3,11.19,11.19,1797.3,1051.5
10-06-2015,4,11.18,11.18,1806.9,1051.5
10-06-2015,5,11.69,11.69,1843,1078.4
10-06-2015,6,12.17,12.17,2003,1176.4
10-06-2015,7,13.08,13.08,2450.9,1440.1
10-06-2015,8,15.28,15.28,2885.2,1695.3
10-06-2015,9,15.92,15.92,2979.4,1781.8
10-06-2015,10,15.44,15.44,2989,1828.4
10-06-2015,11,14.88,14.88,3037.5,1855.2
10-06-2015,12,14.13,14.13,3025.5,1858.5
10-06-2015,13,13.93,13.93,2962.6,1835
10-06-2015,14,13.79,13.79,2941.2,1822
10-06-2015,15,13.6,13.6,2931.7,1797.2
10-06-2015,16,13.51,13.51,2867.8,1768.2
10-06-2015,17,13.37,13.37,2850,1772.7
10-06-2015,18,13.6,13.6,2987.2,1870.3
10-06-2015,19,13.93,13.93,2945.6,1889.4
10-06-2015,20,14.14,14.14,2898.2,1856.9
10-06-2015,21,13.81,13.81,2689.3,1723.9
10-06-2015,22,13.26,13.26,2507.5,1586
10-06-2015,23,12.39,12.39,2293.8,1431
10-06-2015,24,9.83,9.83,2156.9,1277.4
10-07-2015,1,11.03,11.03,2022.7,1174.9
10-07-2015,2,11.09,11.09,1978.3,1115.9
10-07-2015,3,11.41,11.41,1933,1089.1
10-07-2015,4,11.67,11.67,1905.8,1090.5
10-07-2015,5,12.22,12.22,1965,1112.2
10-07-2015,6,12.32,12.32,2080.4,1213.6
10-07-2015,7,13.95,13.95,2527.6,1479.2
10-07-2015,8,15.76,15.76,2943.4,1722.2
10-07-2015,9,16.02,16.02,3072,1797.2
10-07-2015,10,15.97,15.97,3105.8,1831
10-07-2015,11,15.76,15.76,3144.8,1859.4
10-07-2015,12,15.48,15.48,3094.1,1846.6
10-07-2015,13,15.62,15.62,2992.7,1830.6
10-07-2015,14,15.55,15.55,2974.7,1823.9
10-07-2015,15,15.49,15.49,2910.1,1805.2
10-07-2015,16,15.22,15.22,2785,1763.8
10-07-2015,17,15.22,15.22,2771.7,1774
10-07-2015,18,15.91,15.91,2968.6,1893.7
10-07-2015,19,16.11,16.11,2915.4,1916.8
10-07-2015,20,16.34,16.34,2818.1,1864.2
10-07-2015,21,15.95,15.95,2616.9,1724.5
10-07-2015,22,15.18,15.18,2417.7,1584.7
10-07-2015,23,14.37,14.37,2196.4,1425.5
10-07-2015,24,13.65,13.65,1994.7,1267.2
10-08-2015,1,14.99,14.99,1844.4,1170.3
10-08-2015,2,15,15,1764.5,1117.6
10-08-2015,3,15.23,15.23,1737,1093.2
10-08-2015,4,15.39,15.39,1739.4,1091.6
10-08-2015,5,15.57,15.57,1781.4,1115.9
10-08-2015,6,16.09,16.09,1948.7,1211.8
10-08-2015,7,17.61,17.61,2398.5,1468.7
10-08-2015,8,19.6,19.6,2851.1,1717.8
10-08-2015,9,20.15,20.15,2960.7,1799.6
10-08-2015,10,20.07,20.07,2952.8,1840.5
10-08-2015,11,20.03,20.03,3025.2,1865.9
10-08-2015,12,19.8,19.8,3001.1,1860.6
10-08-2015,13,19.28,19.28,2912.4,1853.2
10-08-2015,14,25.86,25.86,2907.1,1851
10-08-2015,15,25.9,25.9,2856.6,1835.4
10-08-2015,16,21.64,21.64,2745.5,1798.5
10-08-2015,17,19.05,19.05,2719,1803.9
10-08-2015,18,40.65,40.65,2868.2,1911.1
10-08-2015,19,26.36,26.36,2855.1,1936.1
10-08-2015,20,21.18,21.18,2783.7,1884
10-08-2015,21,19.62,19.62,2603.2,1746.2
10-08-2015,22,18.52,18.52,2410.7,1604.2
10-08-2015,23,17.74,17.74,2200.8,1448.6
10-08-2015,24,16.92,16.92,1996,1295
10-09-2015,1,18.9,18.9,1830.2,1185.6
10-09-2015,2,18.67,18.67,1773.7,1121.1
10-09-2015,3,18.57,18.57,1737.8,1098
10-09-2015,4,18.63,18.63,1734.1,1095.4
10-09-2015,5,18.71,18.71,1777,1116.3
10-09-2015,6,19.15,19.15,1924.6,1210.4
10-09-2015,7,25.94,25.94,2349.6,1475.7
10-09-2015,8,53.73,53.73,2800.2,1710.7
10-09-2015,9,56.75,56.75,2904.6,1790.5
10-09-2015,10,56.7,56.7,2885.5,1822.4
10-09-2015,11,51.42,51.42,2928.3,1839.7
10-09-2015,12,39.95,39.95,2886.9,1824.9
10-09-2015,13,34.36,34.36,2765.4,1800.3
10-09-2015,14,47.8,47.8,2688.6,1770.1
10-09-2015,15,46.8,46.8,2563.4,1718
10-09-2015,16,26.18,26.18,2457.3,1676.9
10-09-2015,17,26.2,26.2,2458.3,1682.8
10-09-2015,18,46.66,46.66,2608.8,1784.6
10-09-2015,19,44.8,44.8,2625.4,1845.4
10-09-2015,20,29.91,29.91,2539.1,1799.7
10-09-2015,21,25.93,25.93,2348.4,1650
10-09-2015,22,20.06,20.06,2172.9,1531.9
10-09-2015,23,19.66,19.66,2020.6,1426
10-09-2015,24,18.94,18.94,1851,1316.6
10-10-2015,1,19.86,19.86,1697,1205.7
10-10-2015,2,19.82,19.82,1614.9,1126.8
10-10-2015,3,19.66,19.66,1567.8,1092
10-10-2015,4,19.72,19.72,1554.7,1084.1
10-10-2015,5,19.74,19.74,1566.3,1078.9
10-10-2015,6,19.85,19.85,1619,1104
10-10-2015,7,19.94,19.94,1747.3,1174.5
10-10-2015,8,20.31,20.31,1938.4,1272.4
10-10-2015,9,20.86,20.86,2096.8,1408.8
10-10-2015,10,21.38,21.38,2195,1514.5
10-10-2015,11,21.56,21.56,2225.9,1562.2
10-10-2015,12,21.36,21.36,2206.1,1561.7
10-10-2015,13,21.16,21.16,2287.1,1538.9
10-10-2015,14,20.95,20.95,2267.2,1523
10-10-2015,15,20.77,20.77,2229.5,1496.9
10-10-2015,16,20.71,20.71,2205,1485.8
10-10-2015,17,20.88,20.88,2231.6,1518.4
10-10-2015,18,21.4,21.4,2418.7,1631.1
10-10-2015,19,21.82,21.82,2479.2,1712.5
10-10-2015,20,21.74,21.74,2428.6,1693.2
10-10-2015,21,21.11,21.11,2163.7,1577.7
10-10-2015,22,20.64,20.64,2065.8,1483.2
10-10-2015,23,20.18,20.18,1864.7,1380.1
10-10-2015,24,19.84,19.84,1736.3,1279.5
10-11-2015,1,19.71,19.71,1634.9,1183.8
10-11-2015,2,18.94,18.94,1555.9,1126.9
10-11-2015,3,19.03,19.03,1510.6,1089.1
10-11-2015,4,19.21,19.21,1497.9,1069.9
10-11-2015,5,19.45,19.45,1502.1,1064.8
10-11-2015,6,19.01,19.01,1542.8,1089.8
10-11-2015,7,19.03,19.03,1654.9,1158.4
10-11-2015,8,19.52,19.52,1812.4,1225.6
10-11-2015,9,20.32,20.32,1959.1,1354.1
10-11-2015,10,20.62,20.62,2060.4,1457.3
10-11-2015,11,20.2,20.2,2097.5,1505.7
10-11-2015,12,19.99,19.99,2104.2,1513.2
10-11-2015,13,19.82,19.82,2081,1500.6
10-11-2015,14,19.75,19.75,2051.7,1484.2
10-11-2015,15,19.64,19.64,2023.1,1463
10-11-2015,16,19.63,19.63,2011,1458.7
10-11-2015,17,16.57,19.82,2064.1,1493.3
10-11-2015,18,23.35,21.12,2288.4,1601.9
10-11-2015,19,22.92,22.92,2416.7,1708.3
10-11-2015,20,22.21,22.21,2408.4,1702.5
10-11-2015,21,21.82,21.82,2318.8,1581.7
10-11-2015,22,21.42,21.42,2239.1,1481.9
10-11-2015,23,20.87,20.87,2072.7,1363.3
10-11-2015,24,20.04,20.04,1923.4,1232.4
10-12-2015,1,20.21,20.21,1715.2,1140.8
10-12-2015,2,19.6,19.6,1623.5,1096.7
10-12-2015,3,19.78,19.78,1600.5,1060
10-12-2015,4,19.47,19.47,1604.6,1065.8
10-12-2015,5,19.64,19.69,1659.9,1092.9
10-12-2015,6,20.71,20.67,1806.9,1185.7
10-12-2015,7,21.75,21.75,2201.5,1407.2
10-12-2015,8,24.8,24.8,2638.7,1632.1
10-12-2015,9,31.64,36.69,2793.7,1765.3
10-12-2015,10,31.97,31.97,2841.4,1833.9
10-12-2015,11,29.72,29.72,2895.9,1859.2
10-12-2015,12,27.38,27.38,2861.1,1856.3
10-12-2015,13,25.32,25.77,2842.7,1831.6
10-12-2015,14,25.34,25.72,2902.9,1842.7
10-12-2015,15,25.83,25.83,2897.4,1805.1
10-12-2015,16,25.56,25.56,2797.7,1753.7
10-12-2015,17,25.47,25.47,2757.5,1750
10-12-2015,18,25.41,36.41,2901.5,1866.9
10-12-2015,19,42.99,43.38,2835.6,1929.6
10-12-2015,20,26.87,43.13,2799.2,1862.3
10-12-2015,21,22.94,22.94,2680.1,1711.1
10-12-2015,22,21.91,21.91,2522.8,1584.1
10-12-2015,23,21.52,21.52,2336.1,1436.5
10-12-2015,24,20.84,20.84,2122.8,1294.8
10-13-2015,1,20.68,20.68,1967.8,1186.9
10-13-2015,2,20.35,20.35,1860.8,1128.2
10-13-2015,3,20.29,20.29,1833.6,1101.4
10-13-2015,4,20.34,20.34,1853.4,1105.5
10-13-2015,5,20.7,20.7,1778.1,1129.3
10-13-2015,6,21.07,21.07,1924,1224.8
10-13-2015,7,22.37,22.37,2402.6,1439.9
10-13-2015,8,36.35,36.35,2740.2,1683.2
10-13-2015,9,42.99,42.99,2889.9,1803.8
10-13-2015,10,39.04,39.04,2918.9,1873.9
10-13-2015,11,39.9,39.9,2954.2,1922.8
10-13-2015,12,36.38,36.38,2946.2,1909.1
10-13-2015,13,25.97,25.97,2891,1885.2
10-13-2015,14,25.1,25.1,2882.4,1877.4
10-13-2015,15,23.29,23.29,2841,1851.2
10-13-2015,16,22.88,22.88,2717.1,1812.8
10-13-2015,17,22.89,22.89,2689.6,1813.1
10-13-2015,18,24.32,24.32,2912.8,1913.6
10-13-2015,19,32.95,32.95,2838.1,1964.9
10-13-2015,20,24.93,24.93,2760.4,1878.6
10-13-2015,21,22.88,22.88,2663.7,1740.5
10-13-2015,22,22.23,22.23,2554.3,1616.9
10-13-2015,23,21.43,21.43,2338,1479.3
10-13-2015,24,20.62,20.62,2134.2,1333.6
10-14-2015,1,20.72,20.72,1919.3,1233.1
10-14-2015,2,20.46,20.46,1785.9,1162.7
10-14-2015,3,20.44,20.44,1859.9,1134.3
10-14-2015,4,20.49,20.49,1837.2,1138.9
10-14-2015,5,20.88,20.88,1795.2,1149.8
10-14-2015,6,21.31,21.31,2046.7,1241
10-14-2015,7,22.5,22.5,2367.4,1449.7
10-14-2015,8,29.94,29.94,2738.8,1683.9
10-14-2015,9,36.4,36.4,2869.5,1804.4
10-14-2015,10,33.13,33.13,2975.3,1880.3
10-14-2015,11,28.68,28.68,3032.1,1927.9
10-14-2015,12,25.03,25.03,2979.2,1920.5
10-14-2015,13,23.77,23.77,2907,1914.3
10-14-2015,14,23.7,23.7,2914.5,1915.7
10-14-2015,15,22.95,22.95,2836.6,1898
10-14-2015,16,22.61,22.61,2716.1,1840.8
10-14-2015,17,22.67,22.67,2685.7,1835.5
10-14-2015,18,22.92,22.92,2827.3,1949.3
10-14-2015,19,23.49,23.49,2815.7,1978
10-14-2015,20,23.37,23.37,2754.1,1871.1
10-14-2015,21,22.79,22.79,2572.8,1721.7
10-14-2015,22,22.22,22.22,2481.7,1597.1
10-14-2015,23,21.58,21.58,2204.5,1456.9
10-14-2015,24,20.78,20.78,1968.5,1314.7
10-15-2015,1,21.15,21.15,1854.1,1221
10-15-2015,2,21.1,21.1,1790,1164.3
10-15-2015,3,20.95,20.95,1773,1134.2
10-15-2015,4,20.94,20.94,1771.9,1133.7
10-15-2015,5,21.23,21.23,1799.9,1148.1
10-15-2015,6,21.87,21.87,1927.3,1238
10-15-2015,7,23.59,23.59,2276.9,1440.3
10-15-2015,8,25.7,25.7,2701.8,1670.2
10-15-2015,9,26.34,26.34,2843.4,1775
10-15-2015,10,26.16,26.16,2903.7,1834.4
10-15-2015,11,25.65,25.65,2974.2,1872.7
10-15-2015,12,25.02,25.02,2942.6,1874.4
10-15-2015,13,24.62,24.62,2864,1864.1
10-15-2015,14,24.31,24.31,2992.8,1854.6
10-15-2015,15,24.03,24.03,2906.3,1830.1
10-15-2015,16,23.88,23.88,2781.3,1794.4
10-15-2015,17,23.97,23.97,2730.1,1779.6
10-15-2015,18,24.48,24.48,2865.5,1877.8
10-15-2015,19,24.88,24.88,2915.7,1931.6
10-15-2015,20,24.73,24.73,2845,1851.7
10-15-2015,21,23.98,23.98,2652.6,1712.5
10-15-2015,22,23.04,23.04,2491.9,1583.9
10-15-2015,23,22.12,22.12,2300.1,1444
10-15-2015,24,21.25,21.25,1985.7,1295.3
10-16-2015,1,21.71,21.71,1939,1194.3
10-16-2015,2,21.64,21.64,1862.6,1132.4
10-16-2015,3,21.59,21.59,1833.3,1105
10-16-2015,4,21.67,21.67,1823.3,1116.6
10-16-2015,5,22.17,22.17,1859.1,1136.2
10-16-2015,6,23.18,23.18,2009.9,1221.2
10-16-2015,7,23.97,23.97,2336.4,1414
10-16-2015,8,25.85,25.85,2681.8,1640.4
10-16-2015,9,26.58,26.58,2818.1,1765.6
10-16-2015,10,26.22,26.22,2855.4,1857.3
10-16-2015,11,24.92,24.92,2932.1,1917.1
10-16-2015,12,24.26,24.26,2884.5,1921.6
10-16-2015,13,24.19,24.19,2761.7,1878.4
10-16-2015,14,24.06,24.06,2660.3,1856.2
10-16-2015,15,23.99,23.99,2563.9,1812
10-16-2015,16,23.79,23.79,2465.5,1773.2
10-16-2015,17,23.76,23.76,2494.2,1787.3
10-16-2015,18,24.2,24.2,2674.5,1899.1
10-16-2015,19,25.3,25.3,2713,1951.2
10-16-2015,20,25.15,25.15,2569.9,1824.7
10-16-2015,21,24.04,24.04,2468.4,1674.3
10-16-2015,22,23.72,23.72,2316.2,1540.1
10-16-2015,23,23.3,23.3,2084.1,1428.9
10-16-2015,24,22.8,22.8,1969.7,1313.2
10-17-2015,1,22.77,22.77,1720.3,1213.2
10-17-2015,2,22.47,22.47,1629.8,1150.2
10-17-2015,3,22.38,22.38,1590,1108.1
10-17-2015,4,22.37,22.37,1570.2,1096
10-17-2015,5,22.47,22.47,1580.2,1093.6
10-17-2015,6,22.81,22.81,1629.5,1106.4
10-17-2015,7,23.04,23.04,1750.7,1166.9
10-17-2015,8,23.37,23.37,1953.4,1263.4
10-17-2015,9,23.6,23.6,2135,1383.7
10-17-2015,10,23.9,23.9,2264,1504.3
10-17-2015,11,23.84,23.84,2321.8,1577.6
10-17-2015,12,23.76,23.76,2330.1,1601.8
10-17-2015,13,23.51,23.51,2278.5,1593.8
10-17-2015,14,23.27,23.27,2229.9,1579.4
10-17-2015,15,23.17,23.17,2186.8,1571.3
10-17-2015,16,23.12,23.12,2163.6,1566.7
10-17-2015,17,23.31,23.31,2238.6,1595.6
10-17-2015,18,23.86,23.86,2464.7,1714.8
10-17-2015,19,25.09,25.09,2525.7,1786.8
10-17-2015,20,24.73,24.73,2379.4,1682.7
10-17-2015,21,23.86,23.86,2217.2,1563
10-17-2015,22,23.7,23.7,2065.8,1468.6
10-17-2015,23,23.46,23.46,1906.4,1368.8
10-17-2015,24,23.09,23.09,1759.9,1270.5
10-18-2015,1,23.12,23.12,1634.4,1176.5
10-18-2015,2,22.87,22.87,1552.1,1113.9
10-18-2015,3,22.74,22.74,1514.8,1078.3
10-18-2015,4,22.73,22.73,1499,1063.2
10-18-2015,5,22.85,22.85,1514.5,1057.6
10-18-2015,6,23.06,23.06,1554.7,1072.9
10-18-2015,7,23.23,23.23,1660.1,1124.1
10-18-2015,8,23.48,23.48,1825.7,1213.9
10-18-2015,9,23.66,23.66,1985.3,1332.4
10-18-2015,10,24,24,2132,1456.5
10-18-2015,11,24.3,24.3,2225.3,1542.3
10-18-2015,12,24.27,24.27,2246.8,1580.5
10-18-2015,13,24.02,24.02,2209.9,1578.3
10-18-2015,14,23.96,23.96,2186.2,1567.4
10-18-2015,15,23.8,23.8,2170.9,1551.4
10-18-2015,16,23.72,23.72,2160.2,1542.5
10-18-2015,17,23.84,23.84,2213.6,1581.6
10-18-2015,18,26.58,26.58,2422.9,1717
10-18-2015,19,36.31,36.31,2541.5,1816.7
10-18-2015,20,28.28,28.28,2485,1748.2
10-18-2015,21,25.43,25.43,2313.1,1613
10-18-2015,22,24.82,24.82,2159.1,1503.7
10-18-2015,23,24.31,24.31,2004.6,1367.6
10-18-2015,24,23.63,23.63,1847.6,1240.6
10-19-2015,1,23.27,23.27,1737,1148.8
10-19-2015,2,23.26,23.26,1686.2,1094.8
10-19-2015,3,23.27,23.27,1668.6,1075.3
10-19-2015,4,23.38,23.38,1703.1,1088.1
10-19-2015,5,23.7,23.7,1755.5,1113.1
10-19-2015,6,24.04,24.04,1922.6,1224.2
10-19-2015,7,25.81,25.81,2386.3,1492.5
10-19-2015,8,43.89,43.89,2868.5,1760.3
10-19-2015,9,51.76,51.76,2970.8,1827.6
10-19-2015,10,50.01,50.01,2950.8,1851.7
10-19-2015,11,52.66,52.66,2969.5,1857.3
10-19-2015,12,50.61,50.61,2947.8,1847.1
10-19-2015,13,47.97,47.97,2840.2,1822.3
10-19-2015,14,41.95,43.94,2842.7,1805.1
10-19-2015,15,46.31,46.31,2765.2,1781.2
10-19-2015,16,45.08,45.08,2668.7,1750.4
10-19-2015,17,42.26,42.26,2658.6,1756.7
10-19-2015,18,50.49,50.49,2841.7,1894.3
10-19-2015,19,58.73,58.73,2895.5,1965.7
10-19-2015,20,53.26,53.26,2803.4,1877.5
10-19-2015,21,50.85,50.85,2587.9,1724.1
10-19-2015,22,39.34,39.34,2403.5,1592
10-19-2015,23,28.32,28.32,2202.6,1434.5
10-19-2015,24,24.52,24.52,1991.1,1279.2
10-20-2015,1,24.57,24.57,1846.9,1180.2
10-20-2015,2,24.27,24.27,1801.9,1123.8
10-20-2015,3,24.2,24.2,1766.7,1101.2
10-20-2015,4,24.28,24.28,1774.3,1101.1
10-20-2015,5,24.89,24.89,1812.6,1129
10-20-2015,6,25.64,25.64,1975.4,1230.8
10-20-2015,7,43.4,43.4,2427.2,1490.1
10-20-2015,8,57.78,57.78,2900,1765.6
10-20-2015,9,63.99,63.99,2981,1834.2
10-20-2015,10,63.19,63.19,2971.4,1867.1
10-20-2015,11,60.52,60.52,3008.1,1887.9
10-20-2015,12,58.7,58.81,2991.3,1873.6
10-20-2015,13,54.65,54.65,2914.6,1847.1
10-20-2015,14,39.9,52.71,2905.6,1833.7
10-20-2015,15,35.21,53.27,2846.4,1796.6
10-20-2015,16,34.42,51.92,2742.6,1762.9
10-20-2015,17,32.65,51.08,2708.8,1785.3
10-20-2015,18,52.95,52.95,2862.7,1940.7
10-20-2015,19,57.89,58.97,2900.3,1995.8
10-20-2015,20,65.37,65.37,2819.3,1892.3
10-20-2015,21,49.82,49.82,2625.1,1747
10-20-2015,22,25.77,25.77,2422.8,1614.9
10-20-2015,23,24.8,24.8,2212,1450.4
10-20-2015,24,24.08,24.08,1978.8,1291
10-21-2015,1,23.77,23.77,1832.9,1184.6
10-21-2015,2,23.64,23.64,1771.9,1122.7
10-21-2015,3,23.5,23.5,1748,1095.5
10-21-2015,4,23.56,23.56,1758.5,1096.6
10-21-2015,5,23.96,23.96,1798.5,1129.2
10-21-2015,6,24.75,24.75,1964.9,1226.2
10-21-2015,7,25.41,25.41,2404.2,1487.7
10-21-2015,8,33.76,44.39,2889.9,1750.9
10-21-2015,9,39.87,49.83,2970.2,1817.6
10-21-2015,10,48.95,53.27,2956.4,1828
10-21-2015,11,44.3,52.32,3004.3,1834.7
10-21-2015,12,27.18,51.08,3105.8,1813.8
10-21-2015,13,26.54,45.26,3056.4,1796.5
10-21-2015,14,26.22,42.97,2954,1796.8
10-21-2015,15,26.04,32.5,2883.8,1768.8
10-21-2015,16,25.54,25.54,2792,1728.2
10-21-2015,17,25.3,25.3,2831.9,1742
10-21-2015,18,25.73,45.07,2997.9,1900.5
10-21-2015,19,25.89,46.78,3011.1,1976.8
10-21-2015,20,25.29,32.54,2905,1881.1
10-21-2015,21,24.41,24.41,2683.7,1733.8
10-21-2015,22,23.49,23.49,2484,1601.7
10-21-2015,23,22.47,22.47,2205.7,1442
10-21-2015,24,21.29,21.29,2003.9,1284.4
10-22-2015,1,21.24,21.24,1896.9,1169.9
10-22-2015,2,21.33,21.33,1832.7,1116
10-22-2015,3,21.1,21.1,1838.8,1086.9
10-22-2015,4,21.37,21.37,1908.9,1088.6
10-22-2015,5,22.05,22.05,1896.8,1114.3
10-22-2015,6,22.8,22.8,2085,1218.1
10-22-2015,7,23.99,23.99,2565.8,1486.4
10-22-2015,8,25.74,25.74,2964.4,1767.6
10-22-2015,9,26.22,26.22,3101.4,1840.2
10-22-2015,10,25.94,25.94,3103.4,1872.7
10-22-2015,11,25.62,25.62,3153.1,1889.5
10-22-2015,12,25.23,25.23,3095,1884.1
10-22-2015,13,24.86,24.86,3020.5,1875.8
10-22-2015,14,24.83,24.83,3032.3,1869.7
10-22-2015,15,24.72,24.72,2965.1,1851.7
10-22-2015,16,24.49,24.49,2845.3,1809.7
10-22-2015,17,24.32,24.32,2833.1,1805.8
10-22-2015,18,24.73,24.73,2944.1,1931.9
10-22-2015,19,24.93,24.93,2963.2,1985
10-22-2015,20,24.66,24.66,2858.8,1885.7
10-22-2015,21,23.9,23.9,2679.8,1742.7
10-22-2015,22,23.3,23.3,2502.8,1611.8
10-22-2015,23,22.56,22.56,2290.5,1455.1
10-22-2015,24,21.28,21.28,2099.4,1293.5
10-23-2015,1,19.83,19.83,2029.3,1188.9
10-23-2015,2,17.9,17.9,1954.5,1131.4
10-23-2015,3,16.04,16.04,1964.3,1107.8
10-23-2015,4,16.56,16.56,1958.8,1109.3
10-23-2015,5,20.81,20.81,1981.6,1135.7
10-23-2015,6,22.4,22.4,2023.7,1247.2
10-23-2015,7,23.37,23.37,2429.4,1508.6
10-23-2015,8,24.35,24.35,2865.4,1763.1
10-23-2015,9,24.93,24.93,2929.6,1813.2
10-23-2015,10,24.94,24.94,2883,1843.1
10-23-2015,11,24.94,24.94,2891.1,1853.1
10-23-2015,12,24.53,24.53,2842.2,1829.7
10-23-2015,13,24.25,24.25,2717.3,1790.3
10-23-2015,14,24.15,24.15,2612.9,1753.6
10-23-2015,15,24.2,24.2,2470.6,1690.1
10-23-2015,16,24.38,24.38,2366.5,1651.5
10-23-2015,17,24.7,24.7,2389.7,1653.5
10-23-2015,18,25.42,25.42,2606.3,1777.1
10-23-2015,19,29.99,29.99,2728.2,1911
10-23-2015,20,26.22,26.22,2590.4,1807.9
10-23-2015,21,25.47,25.47,2387.7,1649.2
10-23-2015,22,25.16,25.16,2227.8,1523.5
10-23-2015,23,24.8,24.8,2069.8,1418.2
10-23-2015,24,23.82,23.82,1880.5,1319.2
10-24-2015,1,23.85,23.85,1710.7,1209.3
10-24-2015,2,23.52,23.52,1605.6,1137.9
10-24-2015,3,23.25,23.25,1564.1,1093.3
10-24-2015,4,23.18,23.18,1545,1078.4
10-24-2015,5,23.23,23.23,1565.5,1079
10-24-2015,6,23.57,23.57,1627,1100.2
10-24-2015,7,23.83,23.83,1759.5,1164.1
10-24-2015,8,23.81,23.81,1973.8,1279.4
10-24-2015,9,24.04,24.04,2132.2,1400.1
10-24-2015,10,24.56,24.56,2252.3,1519.1
10-24-2015,11,24.75,24.75,2330,1589.8
10-24-2015,12,24.74,24.74,2321.3,1598.9
10-24-2015,13,24.6,24.6,2268.8,1579.9
10-24-2015,14,24.28,24.28,2233.2,1559.9
10-24-2015,15,24,24,2318.8,1533.2
10-24-2015,16,23.96,23.96,2205.3,1522.8
10-24-2015,17,24.26,24.26,2277.6,1571.3
10-24-2015,18,24.84,24.84,2519.9,1724.5
10-24-2015,19,25,25,2553.8,1820.6
10-24-2015,20,24.71,24.71,2370.6,1695.9
10-24-2015,21,23.85,23.85,2331.1,1571.5
10-24-2015,22,23.42,23.42,2196.7,1470.6
10-24-2015,23,22.92,22.92,1980,1371.8
10-24-2015,24,22.38,22.38,1867.2,1278.8
10-25-2015,1,22.39,22.39,1816.4,1185
10-25-2015,2,21.54,21.54,1736.6,1112.2
10-25-2015,3,20.8,20.8,3200.2,2133.8
10-25-2015,4,20.11,20.11,1610.9,1045.2
10-25-2015,5,20.95,20.95,1567.5,1054.2
10-25-2015,6,22.03,22.03,1614.1,1085.7
10-25-2015,7,22.11,22.11,1765.1,1168.4
10-25-2015,8,22.39,22.39,1914.2,1268.8
10-25-2015,9,22.93,22.93,2041.8,1395.9
10-25-2015,10,23.31,23.31,2113.7,1479.8
10-25-2015,11,23.51,23.51,2144.5,1512.4
10-25-2015,12,23.36,23.36,2254,1512.1
10-25-2015,13,22.99,22.99,2257.7,1495.2
10-25-2015,14,22.87,22.87,2238.3,1477.3
10-25-2015,15,22.93,22.93,2226.6,1467.2
10-25-2015,16,23.23,23.23,2207.4,1472
10-25-2015,17,24.06,24.06,2232.2,1578.4
10-25-2015,18,24.98,24.98,2633.5,1858.7
10-25-2015,19,25.35,25.35,2616.5,1842
10-25-2015,20,25.17,25.17,2411.3,1706.5
10-25-2015,21,24.88,24.88,2237.2,1575.6
10-25-2015,22,24.57,24.57,2081,1460.3
10-25-2015,23,24.44,24.44,1915.1,1326
10-25-2015,24,24.19,24.19,1798,1212.2
10-26-2015,1,24.35,24.35,1700.3,1131.5
10-26-2015,2,24.05,24.05,1649.2,1084.3
