Date,time,price_west,DK-West: Gross consumption,price_east,DK-East: Gross consumption,DK-West: Net consumption,DK-East: Net consumption
05-04-2016,7,22.87,2397.6,22.87,1432.7,2312.9,1408.5
05-04-2016,8,31.98,2749.9,31.98,1667.1,2686.6,1640.9
05-04-2016,9,34.41,2911.5,34.41,1775.4,2847.8,1748.5
05-04-2016,10,34.08,2872.5,34.08,1815.4,2814.6,1788.6
05-04-2016,11,33.28,2919.4,33.28,1833.1,2863.9,1807.1
05-04-2016,12,32.14,2892.1,32.14,1823.6,2833.3,1797.8
05-04-2016,13,26.46,2813.8,28.81,1783.9,2753.7,1759.4
05-04-2016,14,25.94,2843.9,25.94,1777.4,2778.2,1752.9
05-04-2016,15,24.15,2799.4,24.15,1758.6,2728.1,1734.2
05-04-2016,16,23.61,2732.1,23.61,1738.1,2658.4,1712.7
05-04-2016,17,23.39,2726.9,23.39,1756.2,2652.5,1729.1
05-04-2016,18,25.26,2868.6,25.26,1852.8,2789.9,1824.2
05-04-2016,19,23.6,2788.2,23.6,1839.9,2698.1,1810.5
05-04-2016,20,24.81,2673.4,24.81,1762.5,2580.7,1734
05-04-2016,21,24.29,2607.5,24.29,1716.9,2513.8,1691.1
05-04-2016,22,23.06,2471.2,23.06,1600.3,2376.3,1574.1
05-04-2016,23,22.35,2236.2,22.35,1447.5,2169.2,1420
05-04-2016,24,21.27,2024.8,21.27,1312.2,1969.6,1270.5
06-04-2016,1,20,1874.2,20,1213.5,1826.4,1171.8
06-04-2016,2,19.2,1807.6,19.2,1146.8,1759.3,1112.3
06-04-2016,3,19.06,1790.3,19.06,1117.1,1744.2,1080.5
06-04-2016,4,18.95,1816.9,18.95,1123.8,1761.3,1087.4
06-04-2016,5,19.02,1883.3,19.02,1149.4,1818.2,1119
06-04-2016,6,20,2036.6,20,1250,1979.9,1217.1
06-04-2016,7,21.6,2410.8,21.6,1473.6,2366.4,1442.4
06-04-2016,8,22.89,2793.5,22.89,1697.8,2737.3,1663.9
06-04-2016,9,23.32,2922.2,23.63,1803.6,2869.8,1771.1
06-04-2016,10,22.91,2924.7,22.91,1838.7,2877.1,1813.6
06-04-2016,11,22.68,2962,22.68,1880.9,2925.4,1855.9
06-04-2016,12,21.97,2944.8,21.97,1864.6,2905.7,1837.7
06-04-2016,13,21.25,2876.8,21.41,1836.9,2823.8,1809.7
06-04-2016,14,20.72,2871.3,21.03,1819.5,2792.2,1794.3
06-04-2016,15,20.62,2819,21.33,1800.1,2736.5,1769.6
06-04-2016,16,20.21,2749,20.86,1739.9,2673.9,1713.8
06-04-2016,17,20.09,2678.9,20.68,1721.3,2608.7,1694.5
06-04-2016,18,21.59,2805.1,21.29,1810.8,2747.9,1777.1
06-04-2016,19,21.7,2748.9,21.7,1815.3,2694.5,1777.7
06-04-2016,20,21.88,2617.1,21.88,1766.2,2576.4,1727.2
06-04-2016,21,21.98,2559.2,21.98,1725.9,2509.2,1686.8
06-04-2016,22,21.46,2421,21.46,1611.4,2381.2,1570.1
06-04-2016,23,20.15,2231.4,20.15,1452.5,2185.1,1414.3
06-04-2016,24,19.01,2028.5,19.01,1302.6,1982.2,1262.3
07-04-2016,1,16.42,1928.2,16.96,1211.7,1856.7,1168.9
07-04-2016,2,16,1885.1,16,1147.7,1789.8,1106.4
07-04-2016,3,15.94,1866.8,15.94,1131.7,1772.4,1081.9
07-04-2016,4,15.42,1895.9,15.42,1138.7,1794.4,1084.3
07-04-2016,5,16.82,1941.8,16.82,1167.6,1847.8,1117.4
07-04-2016,6,17.37,2081.2,18.95,1268.5,2006.5,1226.3
07-04-2016,7,22.25,2559.7,20.67,1477.2,2507.5,1440.2
07-04-2016,8,21.62,2856.1,21.62,1715.3,2813.6,1674.4
07-04-2016,9,22.03,2905.6,22.03,1814.3,2860.6,1771.2
07-04-2016,10,21.93,3044.4,21.93,1863.5,2994.4,1821
07-04-2016,11,21.55,3075.2,21.55,1872.6,3019.4,1835
07-04-2016,12,21.46,3134.2,21.46,1864.4,3085.2,1830.2
07-04-2016,13,21.35,2963,21.35,1848.2,2906.8,1812.4
07-04-2016,14,21.26,2920.5,21.26,1824.5,2862.3,1788.3
07-04-2016,15,21.19,2875.4,21.19,1787.8,2819.7,1756.7
07-04-2016,16,20.96,2754.2,20.96,1748.4,2699.7,1714.6
07-04-2016,17,21.07,2740.1,21.07,1724,2678.8,1694.5
07-04-2016,18,21.23,2854.5,21.23,1798.7,2804.2,1770.9
07-04-2016,19,21.47,2756.2,21.47,1772.1,2709.9,1739
07-04-2016,20,21.85,2631.6,21.85,1703.2,2587.8,1671.9
07-04-2016,21,21.87,2563.6,21.87,1701,2517.1,1667.5
07-04-2016,22,21.49,2440.9,21.49,1612.7,2402.3,1585.8
07-04-2016,23,20.96,2255.1,20.96,1460.4,2218.7,1435.4
07-04-2016,24,20.03,2022.9,20.03,1319.4,1992.4,1286.6
08-04-2016,1,19.55,1900.3,19.55,1220.9,1867.6,1185.4
08-04-2016,2,19.29,1926.6,19.29,1181.9,1892.2,1145.6
08-04-2016,3,19.24,1809.9,19.24,1130.6,1780.7,1097.2
08-04-2016,4,19.3,1812.5,19.3,1134.4,1781.3,1100.6
08-04-2016,5,19.64,1859.2,19.64,1156.6,1827.2,1122.9
08-04-2016,6,20.32,2025.3,20.32,1256,1988.5,1223.6
08-04-2016,7,21.28,2415.7,21.28,1469.2,2372.8,1437.7
08-04-2016,8,22.63,2785.1,22.63,1687.8,2733.7,1659
08-04-2016,9,23.79,2886.7,23.79,1780.4,2835.3,1752.5
08-04-2016,10,23.83,2869.7,23.83,1813.3,2821.7,1786.7
08-04-2016,11,23.52,2912,23.52,1855.5,2858.9,1829.3
08-04-2016,12,22.99,2883.6,22.99,1843.2,2832.2,1818.4
08-04-2016,13,22.87,2737.6,22.87,1794.4,2688.1,1772
08-04-2016,14,22.61,2648.2,22.61,1739.7,2603.9,1715.8
08-04-2016,15,22.29,2504.9,22.29,1693.2,2459,1671
08-04-2016,16,21.67,2420.8,21.67,1656.6,2366.8,1633.4
08-04-2016,17,21.69,2406.1,21.69,1641.7,2349.1,1618.5
08-04-2016,18,21.85,2537.1,21.85,1721,2469.7,1698.3
08-04-2016,19,22.25,2501.9,22.25,1718,2429.3,1695
08-04-2016,20,22.18,2348.8,22.18,1635.7,2263.5,1612.6
08-04-2016,21,22.05,2283.1,22.05,1610.2,2209.4,1587.1
08-04-2016,22,22.03,2236,22.03,1536.6,2148.8,1514.4
08-04-2016,23,21.46,2100.3,21.46,1414.9,2010.4,1393.5
08-04-2016,24,20.96,1926.9,20.96,1299.4,1846.3,1278
09-04-2016,1,21.2,1780.1,21.2,1202.5,1725.4,1181.7
09-04-2016,2,20.83,1695.6,20.83,1136.5,1643.7,1116.9
09-04-2016,3,20.71,1666.2,20.71,1111.5,1619,1091.8
09-04-2016,4,20.79,1661.9,20.79,1104.9,1611,1084.7
09-04-2016,5,20.77,1687.1,20.77,1115,1628.7,1094.6
09-04-2016,6,21.02,1752.3,21.02,1144.3,1682.3,1123.1
09-04-2016,7,21.36,1843.1,21.36,1176,1776.4,1153.5
09-04-2016,8,21.4,1997.7,21.4,1296.1,1933.5,1272.4
09-04-2016,9,22.11,2172.5,22.11,1437.4,2087.3,1413.9
09-04-2016,10,22.51,2263.2,22.51,1531.2,2174.3,1507.9
09-04-2016,11,22.4,2276.7,22.4,1569.7,2192,1547.6
09-04-2016,12,22.25,2211.7,22.25,1557.9,2153.4,1534.4
09-04-2016,13,21.83,2136.3,21.83,1535.7,2095.3,1512.4
09-04-2016,14,20.81,2066.8,20.81,1495.3,2036.2,1474.7
09-04-2016,15,20.2,2038.9,20.2,1473.3,2002.5,1451.4
09-04-2016,16,20.35,1998.6,20.35,1446.8,1967.1,1424.6
09-04-2016,17,20.3,2017.3,20.72,1461.5,1982.4,1439.3
09-04-2016,18,22.27,2187.5,21.86,1543.5,2140.9,1519.8
09-04-2016,19,22.58,2229.7,22.58,1559.8,2148.5,1537
09-04-2016,20,22.52,2120.4,22.52,1485,2034.6,1462.8
09-04-2016,21,22.36,2074.4,22.36,1487.9,2011.3,1465.3
09-04-2016,22,22.14,2027.9,22.14,1452.6,1969.2,1429.6
09-04-2016,23,21.74,1884.8,21.74,1357.1,1837.6,1334.8
09-04-2016,24,21.25,1739.5,21.25,1259.6,1702.2,1238.1
10-04-2016,1,21.13,1631.1,20.99,1175.1,1598.3,1154.1
10-04-2016,2,20.03,1586.4,20.17,1113.8,1532.9,1091.9
10-04-2016,3,19.73,1563.2,19.73,1084.6,1511.8,1062.5
10-04-2016,4,19.59,1564.9,19.59,1079.3,1506.9,1056.7
10-04-2016,5,19.6,1581.8,19.6,1085,1524.4,1062.6
10-04-2016,6,19.5,1632.3,19.5,1106.3,1575.7,1083.7
10-04-2016,7,19.55,1694,19.55,1128,1637.5,1105.4
10-04-2016,8,19.66,1837.5,19.66,1233.9,1780,1211.2
10-04-2016,9,20.22,1979.3,20.22,1380.1,1931.4,1356.9
10-04-2016,10,20.97,2048.5,20.97,1482.5,2000.7,1460.5
10-04-2016,11,21.05,2099.3,21.05,1528.9,2041.2,1505.2
10-04-2016,12,21.06,2111.1,21.06,1532.5,2047.6,1509.8
10-04-2016,13,20.28,2069.4,20.28,1511.9,2006.1,1489.6
10-04-2016,14,20.12,2025.7,20.12,1489.5,1964.5,1467.4
10-04-2016,15,20.03,2004.4,20.03,1470.6,1948.8,1448
10-04-2016,16,20.07,1968.1,20.07,1450.8,1914.9,1427.2
10-04-2016,17,20.45,2014.6,20.45,1455.6,1959.4,1431.3
10-04-2016,18,20.79,2223.9,20.79,1549.5,2173.6,1524.1
10-04-2016,19,20.78,2232.5,21.29,1585.8,2188.3,1558.2
10-04-2016,20,22.44,2114.3,21.93,1530.6,2069.2,1507.5
10-04-2016,21,21.96,2212.3,21.96,1538.4,2149.3,1514.6
10-04-2016,22,21.89,2100,21.89,1499.1,2049,1476.8
10-04-2016,23,21.84,1934.9,21.32,1366.6,1894.2,1346.1
10-04-2016,24,19.57,1805.7,20.09,1226.5,1752.3,1204.4
11-04-2016,1,20.02,1735.3,20.02,1144.5,1679,1122.1
11-04-2016,2,19.4,1698.6,19.4,1091.2,1637.9,1068
11-04-2016,3,19.33,1692.9,19.33,1069.4,1635.3,1046.7
11-04-2016,4,19.54,1709.8,19.54,1084,1652,1061.1
11-04-2016,5,20.3,1770.7,20.3,1117,1715.7,1094.4
11-04-2016,6,18.55,1944.6,21.23,1222.7,1892.6,1199.5
11-04-2016,7,24.99,2308.9,22.31,1429.9,2255.6,1407.4
11-04-2016,8,24.76,2697.8,24.76,1661.8,2613.1,1637.4
11-04-2016,9,28.98,2806,29.88,1758.8,2736.5,1733.9
11-04-2016,10,26.55,2794.6,28.29,1789.2,2724.3,1765.6
11-04-2016,11,24.04,2832.7,24.96,1796.2,2764,1772
11-04-2016,12,22.96,2836.5,22.96,1778.5,2774,1752.7
11-04-2016,13,22.52,2707.5,22.52,1754.2,2664.8,1726.3
11-04-2016,14,22.36,2702.3,22.36,1736.9,2668.2,1705.4
11-04-2016,15,22.12,2619,22.12,1698.7,2588.4,1664.3
11-04-2016,16,21.83,2499.5,21.83,1643.6,2465.8,1609.4
11-04-2016,17,22.06,2464.9,22.06,1623.8,2435.3,1593.5
11-04-2016,18,22.35,2690.3,22.35,1712.3,2645.3,1679.3
11-04-2016,19,22.39,2573.8,22.39,1682.8,2521.7,1651.1
11-04-2016,20,22.45,2486.3,22.45,1616.2,2431.8,1583.8
11-04-2016,21,22.63,2387.4,22.63,1618.8,2333,1583.8
11-04-2016,22,22.37,2375.4,22.37,1565.1,2331.6,1531.7
11-04-2016,23,21.83,2297.5,21.83,1423.2,2258.2,1391.3
11-04-2016,24,21.17,2089.7,21.17,1277.4,2054,1249.8
12-04-2016,1,20.74,1794.5,20.74,1168.8,1756.1,1139
12-04-2016,2,20.42,1739.5,20.42,1111.5,1701.2,1081.8
12-04-2016,3,20.37,1720.6,20.37,1087.1,1684.6,1058.2
12-04-2016,4,20.37,1738.2,20.37,1093.3,1698,1066
12-04-2016,5,20.65,1805.7,20.65,1125.5,1757.8,1098.5
12-04-2016,6,21.45,1961.1,21.45,1229.3,1917.2,1204.6
12-04-2016,7,22.25,2315.1,22.25,1430.6,2275.1,1404.6
12-04-2016,8,23.39,2704.8,23.39,1665.2,2647.9,1638.4
12-04-2016,9,24.99,2859.5,24.99,1766.8,2789.5,1740.1
12-04-2016,10,24.49,2879.9,24.49,1793.7,2812.8,1767.3
12-04-2016,11,22.93,2909.1,22.93,1802.1,2858.6,1776.8
12-04-2016,12,22.62,2883.9,22.62,1792.6,2831.6,1768.6
12-04-2016,13,22.44,2806.5,22.44,1763.2,2759.5,1740.1
12-04-2016,14,22.41,2814.2,22.41,1757.1,2767.2,1734.7
12-04-2016,15,22.32,2747.3,22.32,1741.1,2696.8,1718.3
12-04-2016,16,22.21,2621.5,22.21,1701.8,2577.7,1679.9
12-04-2016,17,22.14,2617.5,22.14,1695.8,2569.3,1673.5
12-04-2016,18,22.25,2770.1,22.25,1810.2,2714.1,1787.8
12-04-2016,19,22.3,2656,22.3,1773.6,2603,1750.6
12-04-2016,20,22.44,2534,22.44,1677.1,2483,1655
12-04-2016,21,22.57,2455.3,22.57,1650.7,2406.8,1629.1
12-04-2016,22,22.5,2357.4,22.5,1568.8,2308.2,1547.5
12-04-2016,23,22.05,2166.5,22.05,1411.6,2120.1,1390.7
12-04-2016,24,21.54,1973.1,21.54,1261.9,1931.2,1240.9
13-04-2016,1,21.76,1836,21.76,1156.9,1799.8,1138.7
13-04-2016,2,21.26,1776.6,21.26,1099.2,1733.6,1080.2
13-04-2016,3,21.2,1754.9,21.2,1078.4,1719.8,1059.4
13-04-2016,4,21.28,1760.8,21.28,1081.7,1724.4,1061.1
13-04-2016,5,21.7,1823.2,21.7,1107,1783.4,1087.3
13-04-2016,6,22.26,1982.9,22.26,1211.9,1943,1192.3
13-04-2016,7,22.99,2354.2,22.99,1420.3,2296.1,1399
13-04-2016,8,27.59,2732.4,27.59,1651.6,2672.5,1629.1
13-04-2016,9,34.94,2853.4,34.94,1753.2,2797.5,1730.4
13-04-2016,10,32.14,2834.8,32.14,1784.9,2779.4,1762
13-04-2016,11,28.73,2868,28.73,1807.7,2807,1785.5
13-04-2016,12,26.76,2857.9,26.76,1783.6,2785.2,1762.6
13-04-2016,13,25.05,2797.1,25.05,1764.3,2723.5,1741.6
13-04-2016,14,24.55,2809.6,24.55,1742.6,2735.2,1720.3
13-04-2016,15,24.22,2761,24.22,1713.8,2688,1692.5
13-04-2016,16,23.33,2640.3,23.33,1681.8,2567.8,1660.5
13-04-2016,17,23.08,2592.3,23.08,1690.6,2520,1668.7
13-04-2016,18,23.48,2714.1,23.48,1786.5,2639,1763.3
13-04-2016,19,23.55,2625,23.55,1769.8,2553,1747.2
13-04-2016,20,23.55,2505.2,23.55,1696.5,2434.5,1673.7
13-04-2016,21,23.83,2454.8,23.83,1656.7,2380.6,1632.6
13-04-2016,22,23.48,2378.7,23.48,1578.6,2304.2,1555.9
13-04-2016,23,22.94,2187.8,22.94,1425.5,2118.9,1402.3
13-04-2016,24,22.5,1982.6,22.5,1273.3,1922.4,1252
14-04-2016,1,21.84,1854.8,21.84,1178.1,1793.7,1155.4
14-04-2016,2,21.4,1821.6,21.4,1113.5,1741.1,1094.4
14-04-2016,3,21.18,1783.1,21.18,1094.5,1716.8,1075.3
14-04-2016,4,20.94,1789.3,20.94,1097.5,1742.5,1075.5
14-04-2016,5,21.06,1841.1,21.06,1126,1797.9,1104.5
14-04-2016,6,21.74,2003.1,22.28,1220.4,1952.2,1199.7
14-04-2016,7,23.58,2368.9,23.05,1439.2,2297.5,1417.2
14-04-2016,8,31.27,2746.6,31.27,1687.1,2666.3,1663.7
14-04-2016,9,37.28,2853.8,37.28,1791.4,2775,1770.4
14-04-2016,10,34.59,2836.7,34.59,1831.8,2767,1808.9
14-04-2016,11,30.91,2866.7,30.91,1836.8,2790.3,1813.3
14-04-2016,12,28.08,2820.1,28.08,1820.4,2742.5,1797.6
14-04-2016,13,26.4,2745.6,26.4,1794.5,2666.1,1770.8
14-04-2016,14,25.05,2777.2,25.05,1784.3,2700.4,1757.2
14-04-2016,15,23.83,2701.1,23.83,1746.3,2633.8,1722
14-04-2016,16,23.44,2572.7,23.44,1712.1,2501.6,1686.9
14-04-2016,17,23.22,2535.6,23.22,1715.5,2460.9,1692.2
14-04-2016,18,23.62,2668.9,23.62,1805.4,2583.9,1781.1
14-04-2016,19,24.32,2596.3,24.32,1766,2512,1742.2
14-04-2016,20,23.67,2471.5,23.67,1676.6,2392.4,1654.8
14-04-2016,21,23.47,2417.7,23.47,1645.6,2340.3,1622.3
14-04-2016,22,22.98,2355.4,22.98,1592.5,2283.7,1569.3
14-04-2016,23,22.74,2167.5,22.74,1443,2100.1,1420.8
14-04-2016,24,22.23,1948.2,22.23,1301,1889.3,1279.5
15-04-2016,1,21.35,1793.1,21.35,1198.4,1747.9,1177.6
15-04-2016,2,20.8,1726.5,20.8,1139.1,1681.4,1118.2
15-04-2016,3,20.45,1715.4,20.45,1115.7,1674.8,1091.3
15-04-2016,4,20.14,1729.7,20.14,1122.2,1686.7,1099.5
15-04-2016,5,20.34,1786.4,20.34,1144.1,1737.3,1125.4
15-04-2016,6,21.08,1945.5,21.43,1237.6,1904.9,1216.2
15-04-2016,7,22.96,2310.3,22.61,1444.3,2266.7,1420.2
15-04-2016,8,23.45,2704.6,23.45,1691,2654.2,1666.9
15-04-2016,9,24.59,2840.7,24.59,1791.3,2779.6,1769.5
15-04-2016,10,23.97,2844.5,23.97,1810.2,2777.1,1788.7
15-04-2016,11,23.74,2899.7,23.74,1833.4,2827.6,1811
15-04-2016,12,23.24,2862.9,23.24,1812.1,2787.7,1790.6
15-04-2016,13,23.08,2730.7,23.08,1766,2661.7,1745.8
15-04-2016,14,22.93,2623.3,22.93,1742.6,2570.6,1720.9
15-04-2016,15,22.81,2443.2,22.65,1699.4,2408.3,1674.7
15-04-2016,16,21.73,2339.1,21.89,1655.2,2301.7,1632.6
15-04-2016,17,21.37,2364.8,21.74,1676.8,2324.4,1653
15-04-2016,18,22.51,2516.9,22.13,1777.6,2469.6,1751.9
15-04-2016,19,22.66,2476.9,22.66,1769,2416.2,1742
15-04-2016,20,22.65,2338.4,22.65,1682.6,2256.8,1655.1
15-04-2016,21,22.69,2246.7,22.69,1620.8,2167.7,1592.1
15-04-2016,22,22.69,2180.1,22.69,1545.9,2105.7,1508.3
15-04-2016,23,22.56,2021.4,22.56,1442.9,1942.9,1418.4
15-04-2016,24,21.92,1846.7,21.92,1341.9,1792.3,1317.8
16-04-2016,1,21.3,1709.6,21.36,1244.9,1674.4,1218.3
16-04-2016,2,19.7,1639.8,20.35,1173.9,1600.5,1150.6
16-04-2016,3,19.88,1616.1,19.88,1137.9,1572.5,1114.1
16-04-2016,4,19.4,1604.9,19.4,1137.2,1560.6,1109.6
16-04-2016,5,19.42,1619.7,19.42,1135.4,1575.5,1106.9
16-04-2016,6,19.54,1676.6,19.54,1144.1,1631.9,1119.7
16-04-2016,7,19.94,1768.5,19.94,1178.3,1724.5,1155.8
16-04-2016,8,20.43,1953.4,20.43,1300.8,1908.7,1278.1
16-04-2016,9,21.14,2128.6,21.14,1451,2087.3,1428.7
16-04-2016,10,21.64,2242.7,21.64,1563.2,2198.4,1539.2
16-04-2016,11,21.36,2289.1,21.36,1616.8,2240.9,1587.1
16-04-2016,12,21.24,2276.2,21.24,1620.7,2221.2,1586.9
16-04-2016,13,20.9,2224.4,20.9,1588.3,2172.1,1554.5
16-04-2016,14,20.56,2215.1,20.56,1582.8,2156.3,1543.3
16-04-2016,15,20.37,2197.3,20.37,1553.3,2130,1507.5
16-04-2016,16,20.15,2161.7,20.15,1535.7,2094.9,1494.7
16-04-2016,17,20.36,2203.3,20.36,1572.6,2127.5,1530.9
16-04-2016,18,20.59,2358.9,20.59,1635.6,2280.2,1592.5
16-04-2016,19,20.19,2351.6,20.83,1619.4,2269.9,1583.2
16-04-2016,20,22.05,2302.7,21.41,1563.8,2245.6,1531.3
16-04-2016,21,21.72,2163.3,21.72,1537.7,2092.5,1498
16-04-2016,22,21.59,2124.9,21.59,1529.7,2049.4,1488.3
16-04-2016,23,21.22,1998.7,21.22,1439.5,1922.6,1393.4
16-04-2016,24,20.33,1869.2,20.33,1322.8,1782.7,1284.5
17-04-2016,1,19.33,1799.7,19.33,1233.6,1689.2,1191.2
17-04-2016,2,17.74,1760.4,17.74,1183.8,1627.4,1104.7
17-04-2016,3,15.85,1750.4,15.85,1137.5,1618.3,1063.4
17-04-2016,4,15.13,1745,15.13,1099.9,1608.9,1045.5
17-04-2016,5,15.15,1755.3,15.15,1101.2,1622.9,1047.5
17-04-2016,6,14.57,1784.2,14.57,1118.5,1656.6,1062.4
17-04-2016,7,14.82,1833.6,14.82,1145.8,1707.4,1088
17-04-2016,8,14.57,1976.1,16.94,1273.8,1844.7,1212.8
17-04-2016,9,16.48,2134.2,18.14,1412.6,2007.5,1351.1
17-04-2016,10,18.69,2232,19.15,1511.5,2106.4,1450.5
17-04-2016,11,18.69,2267.1,19.31,1574.8,2143.5,1509.1
17-04-2016,12,18.94,2275.7,19.57,1592.8,2146.6,1524.2
17-04-2016,13,18.16,2235.1,19.3,1588.4,2106.4,1518.2
17-04-2016,14,16.16,2205.3,19.27,1576.6,2078.6,1505.4
17-04-2016,15,13.82,2198.5,18.92,1554.5,2067.1,1482.9
17-04-2016,16,12.52,2178.7,18.52,1543.3,2046.8,1474.1
17-04-2016,17,13.52,2214.8,18.16,1578.1,2092.3,1511
17-04-2016,18,16.16,2405.5,18.81,1677.5,2285.4,1622.7
17-04-2016,19,19.35,2400.3,19.35,1677.4,2279.2,1634
17-04-2016,20,20.51,2351.6,20.51,1619.3,2259.9,1570.9
17-04-2016,21,21.2,2171.7,21.2,1555.5,2096.3,1507.7
17-04-2016,22,21.29,2154.6,21.29,1517,2091.3,1469.5
17-04-2016,23,20.64,2011.1,20.64,1378.5,1948.2,1334
17-04-2016,24,19.93,1878.2,19.93,1249,1807.9,1206.8
18-04-2016,1,19.84,1786.2,19.84,1156.1,1719.3,1114.6
18-04-2016,2,19.61,1729.8,19.61,1104.8,1662.1,1064.9
18-04-2016,3,19.1,1732.2,19.1,1084.9,1667.5,1045
18-04-2016,4,18.9,1744.8,18.9,1085.2,1673.6,1056.4
18-04-2016,5,19,1810.2,19,1117.6,1739.6,1088
18-04-2016,6,20.54,1973.9,20.54,1213.4,1907.8,1180.1
18-04-2016,7,21.44,2386.1,21.44,1430,2324.9,1392.4
18-04-2016,8,22.46,2731.9,22.46,1653.6,2666.1,1614.2
18-04-2016,9,22.71,2903.4,22.71,1750.7,2845.2,1712.9
18-04-2016,10,22.46,2936.5,22.46,1802.8,2868.1,1763.8
18-04-2016,11,22.12,2980.4,22.12,1850.9,2914.4,1809.3
18-04-2016,12,21.85,3015.3,21.85,1850.4,2951.2,1806.1
18-04-2016,13,21.14,2941.1,21.14,1840.6,2861.6,1794.1
18-04-2016,14,20.7,2959.5,20.7,1821.3,2880.8,1773.2
18-04-2016,15,20.65,2903.9,20.65,1793.8,2821.7,1747.6
18-04-2016,16,20.49,2837.9,20.49,1751.3,2753.2,1706.8
18-04-2016,17,20.31,2748.7,20.31,1750.9,2650.9,1709.1
18-04-2016,18,20.7,2890.2,20.7,1870.6,2801.3,1824.7
18-04-2016,19,20.72,2783,20.72,1843.3,2698.3,1797.3
18-04-2016,20,20.67,2614,20.67,1749.6,2542.5,1700.4
18-04-2016,21,21.04,2518.6,21.04,1686,2448.3,1635.1
18-04-2016,22,20.92,2485.8,20.92,1615.9,2410.5,1564.6
18-04-2016,23,19.77,2343.6,19.77,1467.8,2240.9,1417.1
18-04-2016,24,19.09,2176.8,19.09,1323.2,2054.8,1272.4
19-04-2016,1,18.85,2059.7,18.85,1219.4,1929.1,1173.6
19-04-2016,2,17.15,2112,17.15,1164.8,1985,1120
19-04-2016,3,14.93,2011,14.93,1148.4,1882.4,1101.3
19-04-2016,4,15.5,1994.6,15.5,1145.2,1868,1097.7
19-04-2016,5,18.44,2022.4,18.44,1174,1901.5,1129.5
19-04-2016,6,19.27,2227.2,19.27,1269.1,2121.2,1221.8
19-04-2016,7,20.59,2604.1,20.59,1466.9,2518.6,1420.2
19-04-2016,8,22.06,2983.9,22.06,1716.3,2907.8,1663.8
19-04-2016,9,22.49,2974,22.49,1830.6,2878.2,1776.8
19-04-2016,10,21.96,2990.5,21.96,1860.2,2884.7,1811.8
19-04-2016,11,20.94,3028.7,20.94,1875.9,2925.9,1826.6
19-04-2016,12,20.42,3024.9,20.42,1862.1,2896.2,1801.9
19-04-2016,13,17.79,3040.1,20.15,1846.7,2907.3,1780.8
19-04-2016,14,15.62,3003.8,20.06,1823.1,2875.1,1766.3
19-04-2016,15,13.6,2909.1,19.93,1784.3,2778.6,1732.8
19-04-2016,16,13.68,2770.4,19.87,1755.4,2639.7,1686.9
19-04-2016,17,15.02,2736.2,19.59,1745.7,2608.9,1678.2
19-04-2016,18,19.24,2845.7,19.62,1805.4,2720.9,1750.6
19-04-2016,19,20.76,2767.2,20.47,1752.4,2671.1,1710.8
19-04-2016,20,20.89,2611.6,20.89,1665.3,2533.9,1613.5
19-04-2016,21,21.18,2603.2,21.18,1630.9,2525.9,1579.3
19-04-2016,22,21.17,2494.6,21.17,1607.3,2413.6,1555.9
19-04-2016,23,20.13,2339.2,20.13,1457.5,2260.1,1406.7
19-04-2016,24,19.33,2117.8,19.33,1298.3,2014.6,1250.6
20-04-2016,1,19.14,2023.1,19.14,1188.1,1907.2,1153.9
20-04-2016,2,18.85,1927.9,18.85,1137.8,1803.1,1094.2
20-04-2016,3,16.5,1903,16.5,1114.9,1786.2,1075.3
20-04-2016,4,17.49,1895.6,17.49,1116.4,1797.6,1081.9
20-04-2016,5,18.63,1922.5,18.63,1141.8,1841.7,1109.9
20-04-2016,6,20,2056.5,20,1229.3,1990,1193.3
20-04-2016,7,21.63,2363.3,21.63,1439,2311.8,1394.8
20-04-2016,8,23.13,2713.3,23.13,1665.9,2663.3,1622.9
20-04-2016,9,23.37,2849.4,23.37,1762.7,2793.7,1718.7
20-04-2016,10,23.28,2846.7,23.28,1787.8,2787.6,1748.9
20-04-2016,11,23.02,2862.3,23.02,1786.5,2816.8,1759.3
20-04-2016,12,22.43,2836.2,22.43,1773.1,2791.6,1739.3
20-04-2016,13,21.69,2766.9,21.69,1748.8,2709.8,1717.4
20-04-2016,14,21.56,2751,21.56,1722.4,2701.3,1689.4
20-04-2016,15,21.52,2675,21.52,1686.9,2628.6,1653.2
20-04-2016,16,21.57,2536.6,21.57,1631.6,2492.8,1599
20-04-2016,17,21.59,2513.6,21.59,1606.3,2464.5,1580.3
20-04-2016,18,22.16,2615.6,22.16,1683,2571.4,1646.2
20-04-2016,19,22.54,2550.8,22.54,1663.3,2509.6,1626.3
20-04-2016,20,22.93,2431.8,22.93,1594.6,2391.4,1557.4
20-04-2016,21,23.1,2358,23.1,1566.1,2312,1529.2
20-04-2016,22,23.22,2372.5,23.22,1554.8,2323.4,1517.5
20-04-2016,23,22.92,2203.5,22.92,1416.6,2160.6,1379.1
20-04-2016,24,21.69,1992.9,21.69,1271.2,1953.9,1235
21-04-2016,1,21.13,1857.2,21.13,1165.7,1821.5,1131
21-04-2016,2,20.5,1802.4,20.5,1102.8,1763.1,1075.7
21-04-2016,3,19.93,1782.2,19.93,1078.7,1747.7,1054.5
21-04-2016,4,19.58,1801.5,19.58,1089.6,1762.3,1056.5
21-04-2016,5,19.84,1846.6,19.84,1122.4,1808.2,1088
